,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values
cols,cep_prefixo,coordenadas,data,datetime,frete,hora,prazo,preco,product_category_name,product_description_lenght,product_height_cm,product_id,product_id_off,product_length_cm,product_name_lenght,product_photos_qty,product_weight_g,product_width_cm,purchase_id,visit_id
index,,,,,,,,,,,,,,,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.974362752320613,1.974362752320613,0.007367025195226167,0.0,84.3450714601444,0.007367025195226167,1.974362752320613,1.974362752320613,0.007367025195226167,0.007367025195226167,84.3450714601444,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6608609106742973,1.6608609106742973,0.0,0.0,82.47698432445883,0.0,1.6608609106742973,1.6608609106742973,0.0,0.0,82.47698432445883,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8166043056233392,1.8166043056233392,0.010845398839542325,0.0,84.02472750935416,0.010845398839542325,1.8166043056233392,1.8166043056233392,0.010845398839542325,0.010845398839542325,84.02472750935416,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7793354451708567,1.7793354451708567,0.013479813978567096,0.0,84.33645615690504,0.013479813978567096,1.7793354451708567,1.7793354451708567,0.013479813978567096,0.013479813978567096,84.33645615690504,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6112923630068579,1.6112923630068579,0.006658232904987016,0.0,85.93115387176243,0.006658232904987016,1.6112923630068579,1.6112923630068579,0.006658232904987016,0.006658232904987016,85.93115387176243,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8618694175367971,1.8618694175367971,0.01258019876714052,0.0,82.63303560196252,0.01258019876714052,1.8618694175367971,1.8618694175367971,0.01258019876714052,0.01258019876714052,82.63303560196252,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9897175669359686,1.9897175669359686,0.006676904587033452,0.0,83.89530613607532,0.006676904587033452,1.9897175669359686,1.9897175669359686,0.006676904587033452,0.006676904587033452,83.89530613607532,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8804061677322303,1.8804061677322303,0.012536041118214866,0.0,84.18578412937194,0.012536041118214866,1.8804061677322303,1.8804061677322303,0.012536041118214866,0.012536041118214866,84.18578412937194,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9920318725099602,1.9920318725099602,0.0069895855175788075,0.0,86.36331865520374,0.0069895855175788075,1.9920318725099602,1.9920318725099602,0.0069895855175788075,0.0069895855175788075,86.36331865520374,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7769069657455578,1.7769069657455578,0.0,0.0,84.87264374028783,0.0,1.7769069657455578,1.7769069657455578,0.0,0.0,84.87264374028783,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8401015228426396,1.8401015228426396,0.006345177664974619,0.0,80.70431472081219,0.006345177664974619,1.8401015228426396,1.8401015228426396,0.006345177664974619,0.006345177664974619,80.70431472081219,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8455818893978622,1.8455818893978622,0.006638783774812454,0.0,81.25207461992963,0.006638783774812454,1.8455818893978622,1.8455818893978622,0.006638783774812454,0.006638783774812454,81.25207461992963,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8747142203932328,1.8747142203932328,0.0,0.0,83.11450780586583,0.0,1.8747142203932328,1.8747142203932328,0.0,0.0,83.11450780586583,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.961154063737507,1.961154063737507,0.0,0.0,85.59934628197875,0.0,1.961154063737507,1.961154063737507,0.0,0.0,85.59934628197875,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9894378933661288,1.9894378933661288,0.0,0.0,84.68494538088692,0.0,1.9894378933661288,1.9894378933661288,0.0,0.0,84.68494538088692,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8848893651894345,1.8848893651894345,0.006303977809998108,0.0,82.08409506398537,0.006303977809998108,1.8848893651894345,1.8848893651894345,0.006303977809998108,0.006303977809998108,82.08409506398537,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.874600127959053,1.874600127959053,0.0,0.0,85.77735124760076,0.0,1.874600127959053,1.874600127959053,0.0,0.0,85.77735124760076,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.990594601558977,1.990594601558977,0.01932616118018424,0.0,83.41815370740193,0.01932616118018424,1.990594601558977,1.990594601558977,0.01932616118018424,0.01932616118018424,83.41815370740193,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8498710123953943,1.8498710123953943,0.006292078273453722,0.0,80.52601774366073,0.006292078273453722,1.8498710123953943,1.8498710123953943,0.006292078273453722,0.006292078273453722,80.52601774366073,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7851128326035703,1.7851128326035703,0.013472549680026945,0.0,83.55675311552712,0.013472549680026945,1.7851128326035703,1.7851128326035703,0.013472549680026945,0.013472549680026945,83.55675311552712,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7675941080196398,1.7675941080196398,0.005455537370430988,0.0,83.13147845062738,0.005455537370430988,1.7675941080196398,1.7675941080196398,0.005455537370430988,0.005455537370430988,83.13147845062738,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7630264097073518,1.7630264097073518,0.0,0.0,81.71306209850107,0.0,1.7630264097073518,1.7630264097073518,0.0,0.0,81.71306209850107,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6805204192265992,1.6805204192265992,0.018070112034694615,0.0,84.06216118539935,0.018070112034694615,1.6805204192265992,1.6805204192265992,0.018070112034694615,0.018070112034694615,84.06216118539935,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8825056799740343,1.8825056799740343,0.019474196689386564,0.0,84.60240181759168,0.019474196689386564,1.8825056799740343,1.8825056799740343,0.019474196689386564,0.019474196689386564,84.60240181759168,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7966840610344144,1.7966840610344144,0.0,0.0,81.24711011295331,0.0,1.7966840610344144,1.7966840610344144,0.0,0.0,81.24711011295331,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7508725753847914,1.7508725753847914,0.0,0.0,83.52119929049609,0.0,1.7508725753847914,1.7508725753847914,0.0,0.0,83.52119929049609,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9499397291356448,1.9499397291356448,0.007090689924129617,0.0,85.08827908955541,0.007090689924129617,1.9499397291356448,1.9499397291356448,0.007090689924129617,0.007090689924129617,85.08827908955541,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9402688563671282,1.9402688563671282,0.0,0.0,81.39858287530627,0.0,1.9402688563671282,1.9402688563671282,0.0,0.0,81.39858287530627,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.911572577872516,1.911572577872516,0.0,0.0,86.50209722890739,0.0,1.911572577872516,1.911572577872516,0.0,0.0,86.50209722890739,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.720753729390212,1.720753729390212,0.006542789845590159,0.0,81.69327401203873,0.006542789845590159,1.720753729390212,1.720753729390212,0.006542789845590159,0.006542789845590159,81.69327401203873,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.706174393399063,1.706174393399063,0.020977554017201593,0.0,82.30193692748759,0.020977554017201593,1.706174393399063,1.706174393399063,0.020977554017201593,0.020977554017201593,82.30193692748759,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.053789731051345,2.053789731051345,0.0,0.0,82.59867272092211,0.0,2.053789731051345,2.053789731051345,0.0,0.0,82.59867272092211,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,1.8181818181818181,0.012326656394453003,0.0,82.19414483821264,0.012326656394453003,1.8181818181818181,1.8181818181818181,0.012326656394453003,0.012326656394453003,82.19414483821264,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7608959654567535,1.7608959654567535,0.0,0.0,87.34988530562677,0.0,1.7608959654567535,1.7608959654567535,0.0,0.0,87.34988530562677,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.929370057267521,1.929370057267521,0.0,0.0,84.36733024270521,0.0,1.929370057267521,1.929370057267521,0.0,0.0,84.36733024270521,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.836447402098797,1.836447402098797,0.01919631430765293,0.0,83.38239058100845,0.01919631430765293,1.836447402098797,1.836447402098797,0.01919631430765293,0.01919631430765293,83.38239058100845,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9815726366275401,1.9815726366275401,0.012621481761958856,0.0,85.04985485295974,0.012621481761958856,1.9815726366275401,1.9815726366275401,0.012621481761958856,0.012621481761958856,85.04985485295974,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.826225045372051,1.826225045372051,0.0,0.0,84.15948275862068,0.0,1.826225045372051,1.826225045372051,0.0,0.0,84.15948275862068,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7456533931575997,1.7456533931575997,0.0,0.0,84.8149186763881,0.0,1.7456533931575997,1.7456533931575997,0.0,0.0,84.8149186763881,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6682404784387788,1.6682404784387788,0.0,0.0,84.97954044696255,0.0,1.6682404784387788,1.6682404784387788,0.0,0.0,84.97954044696255,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9468693085473843,1.9468693085473843,0.006280223575959304,0.0,82.28976951579476,0.006280223575959304,1.9468693085473843,1.9468693085473843,0.006280223575959304,0.006280223575959304,82.28976951579476,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.794609784135905,1.794609784135905,0.019159535061949163,0.0,85.27909056073572,0.019159535061949163,1.794609784135905,1.794609784135905,0.019159535061949163,0.019159535061949163,85.27909056073572,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8650207969944987,1.8650207969944987,0.013417415805715819,0.0,84.19428418086676,0.013417415805715819,1.8650207969944987,1.8650207969944987,0.013417415805715819,0.013417415805715819,84.19428418086676,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7664,1.7664,0.0063999999999999994,0.0,84.5184,0.0063999999999999994,1.7664,1.7664,0.0063999999999999994,0.0063999999999999994,84.5184,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.731903825413944,1.731903825413944,0.006343970056461333,0.0,81.88162151874643,0.006343970056461333,1.731903825413944,1.731903825413944,0.006343970056461333,0.006343970056461333,81.88162151874643,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7347261791706234,1.7347261791706234,0.006331117442228554,0.0,82.46913580246914,0.006331117442228554,1.7347261791706234,1.7347261791706234,0.006331117442228554,0.006331117442228554,82.46913580246914,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9624275438228926,1.9624275438228926,0.0,0.0,84.628814861373,0.0,1.9624275438228926,1.9624275438228926,0.0,0.0,84.628814861373,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6303352262319109,1.6303352262319109,0.0,0.0,83.80045185320877,0.0,1.6303352262319109,1.6303352262319109,0.0,0.0,83.80045185320877,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8232044198895028,1.8232044198895028,0.016574585635359115,0.0,84.09944751381215,0.016574585635359115,1.8232044198895028,1.8232044198895028,0.016574585635359115,0.016574585635359115,84.09944751381215,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.838816262031317,1.838816262031317,0.007182876023559832,0.0,84.00373509553225,0.007182876023559832,1.838816262031317,1.838816262031317,0.007182876023559832,0.007182876023559832,84.00373509553225,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.517851656117495,1.517851656117495,0.006145148405333988,0.0,86.41922202421188,0.006145148405333988,1.517851656117495,1.517851656117495,0.006145148405333988,0.006145148405333988,86.41922202421188,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0631224938559045,2.0631224938559045,0.019402405898331393,0.0,81.77467339283405,0.019402405898331393,2.0631224938559045,2.0631224938559045,0.019402405898331393,0.019402405898331393,81.77467339283405,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8416445107321187,1.8416445107321187,0.006484663770183516,0.0,82.30983723493937,0.006484663770183516,1.8416445107321187,1.8416445107321187,0.006484663770183516,0.006484663770183516,82.30983723493937,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9020508507472345,1.9020508507472345,0.006469560716827328,0.0,86.3427573267775,0.006469560716827328,1.9020508507472345,1.9020508507472345,0.006469560716827328,0.006469560716827328,86.3427573267775,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7574326201722703,1.7574326201722703,0.0,0.0,84.24562378438455,0.0,1.7574326201722703,1.7574326201722703,0.0,0.0,84.24562378438455,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8682687376364568,1.8682687376364568,0.0,0.0,83.66180672576745,0.0,1.8682687376364568,1.8682687376364568,0.0,0.0,83.66180672576745,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9630938358853551,1.9630938358853551,0.006543646119617851,0.0,85.47310561444837,0.006543646119617851,1.9630938358853551,1.9630938358853551,0.006543646119617851,0.006543646119617851,85.47310561444837,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7674642298905856,1.7674642298905856,0.012023566189731875,0.0,82.81832391487315,0.012023566189731875,1.7674642298905856,1.7674642298905856,0.012023566189731875,0.012023566189731875,82.81832391487315,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.066191259828122,2.066191259828122,0.006094959468519534,0.0,81.4042786615469,0.006094959468519534,2.066191259828122,2.066191259828122,0.006094959468519534,0.006094959468519534,81.4042786615469,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.823148265785796,1.823148265785796,0.0,0.0,84.43018676152967,0.0,1.823148265785796,1.823148265785796,0.0,0.0,84.43018676152967,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9149987645169262,1.9149987645169262,0.0,0.0,82.11638250555967,0.0,1.9149987645169262,1.9149987645169262,0.0,0.0,82.11638250555967,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0710059171597637,2.0710059171597637,0.013448090371167292,0.0,82.40989779451317,0.013448090371167292,2.0710059171597637,2.0710059171597637,0.013448090371167292,0.013448090371167292,82.40989779451317,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9375443577004967,1.9375443577004967,0.007097232079489,0.0,82.3207948899929,0.007097232079489,1.9375443577004967,1.9375443577004967,0.007097232079489,0.007097232079489,82.3207948899929,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7948208490628517,1.7948208490628517,0.006622955162593549,0.0,83.93271077554805,0.006622955162593549,1.7948208490628517,1.7948208490628517,0.006622955162593549,0.006622955162593549,83.93271077554805,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02940328624964,2.02940328624964,0.0,0.0,84.3989622369559,0.0,2.02940328624964,2.02940328624964,0.0,0.0,84.3989622369559,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0083851771706787,2.0083851771706787,0.0,0.0,84.74438734108737,0.0,2.0083851771706787,2.0083851771706787,0.0,0.0,84.74438734108737,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.723899196898366,1.723899196898366,0.0,0.0,81.49404597064525,0.0,1.723899196898366,1.723899196898366,0.0,0.0,81.49404597064525,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.662537488590429,1.662537488590429,0.006519754857217368,0.0,84.28739079410614,0.006519754857217368,1.662537488590429,1.662537488590429,0.006519754857217368,0.006519754857217368,84.28739079410614,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9564531397917324,1.9564531397917324,0.0,0.0,80.7510255601136,0.0,1.9564531397917324,1.9564531397917324,0.0,0.0,80.7510255601136,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.847462353597323,1.847462353597323,0.006971556051310653,0.0,84.2303402119353,0.006971556051310653,1.847462353597323,1.847462353597323,0.006971556051310653,0.006971556051310653,84.2303402119353,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734515565335577,1.734515565335577,0.006472073004983496,0.0,85.58022134489677,0.006472073004983496,1.734515565335577,1.734515565335577,0.006472073004983496,0.006472073004983496,85.58022134489677,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.796447175103513,1.796447175103513,0.0,0.0,83.33778549485775,0.0,1.796447175103513,1.796447175103513,0.0,0.0,83.33778549485775,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8591186876809263,1.8591186876809263,0.0,0.0,83.38372467031199,0.0,1.8591186876809263,1.8591186876809263,0.0,0.0,83.38372467031199,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7884247343760311,1.7884247343760311,0.006599353263380188,0.0,84.28693987989178,0.006599353263380188,1.7884247343760311,1.7884247343760311,0.006599353263380188,0.006599353263380188,84.28693987989178,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625836827779004,1.625836827779004,0.0,0.0,85.5072463768116,0.0,1.625836827779004,1.625836827779004,0.0,0.0,85.5072463768116,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8094509012457374,1.8094509012457374,0.0,0.0,85.39912311225555,0.0,1.8094509012457374,1.8094509012457374,0.0,0.0,85.39912311225555,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8555123382005994,1.8555123382005994,0.0063763310591085885,0.0,82.58623987757444,0.0063763310591085885,1.8555123382005994,1.8555123382005994,0.0063763310591085885,0.0063763310591085885,82.58623987757444,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8536317451599615,1.8536317451599615,0.0,0.0,85.67211314018948,0.0,1.8536317451599615,1.8536317451599615,0.0,0.0,85.67211314018948,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9330659477940695,1.9330659477940695,0.006575054244197515,0.0,80.9520678545598,0.006575054244197515,1.9330659477940695,1.9330659477940695,0.006575054244197515,0.006575054244197515,80.9520678545598,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8238463036282209,1.8238463036282209,0.0,0.0,84.1890049977283,0.0,1.8238463036282209,1.8238463036282209,0.0,0.0,84.1890049977283,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8351557004923587,1.8351557004923587,0.006394270733422853,0.0,83.9120148347081,0.006394270733422853,1.8351557004923587,1.8351557004923587,0.006394270733422853,0.006394270733422853,83.9120148347081,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8338488731771982,1.8338488731771982,0.0,0.0,83.53218441596701,0.0,1.8338488731771982,1.8338488731771982,0.0,0.0,83.53218441596701,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8149563318777293,1.8149563318777293,0.006823144104803493,0.0,85.22106986899564,0.006823144104803493,1.8149563318777293,1.8149563318777293,0.006823144104803493,0.006823144104803493,85.22106986899564,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8660317868863008,1.8660317868863008,0.0,0.0,83.179975548549,0.0,1.8660317868863008,1.8660317868863008,0.0,0.0,83.179975548549,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8104604380867233,1.8104604380867233,0.022351363433169423,0.0,82.62554015794964,0.022351363433169423,1.8104604380867233,1.8104604380867233,0.022351363433169423,0.022351363433169423,82.62554015794964,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9050820866252032,1.9050820866252032,0.005603182607721186,0.0,85.8799798285426,0.005603182607721186,1.9050820866252032,1.9050820866252032,0.005603182607721186,0.005603182607721186,85.8799798285426,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9229564672721577,1.9229564672721577,0.006263701847792045,0.0,85.68744127779517,0.006263701847792045,1.9229564672721577,1.9229564672721577,0.006263701847792045,0.006263701847792045,85.68744127779517,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5474750047761574,1.5474750047761574,0.019104629688594534,0.0,82.92046105839648,0.019104629688594534,1.5474750047761574,1.5474750047761574,0.019104629688594534,0.019104629688594534,82.92046105839648,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8647714676925085,1.8647714676925085,0.0,0.0,82.46723609571625,0.0,1.8647714676925085,1.8647714676925085,0.0,0.0,82.46723609571625,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.894699563215677,1.894699563215677,0.005902490851139181,0.0,85.6274347774761,0.005902490851139181,1.894699563215677,1.894699563215677,0.005902490851139181,0.005902490851139181,85.6274347774761,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9359015862738749,1.9359015862738749,0.006474587245063127,0.0,82.77759792813208,0.006474587245063127,1.9359015862738749,1.9359015862738749,0.006474587245063127,0.006474587245063127,82.77759792813208,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.853047520661157,1.853047520661157,0.006456611570247934,0.0,84.03279958677686,0.006456611570247934,1.853047520661157,1.853047520661157,0.006456611570247934,0.006456611570247934,84.03279958677686,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7047583364556012,1.7047583364556012,0.0,0.0,81.77219932559011,0.0,1.7047583364556012,1.7047583364556012,0.0,0.0,81.77219932559011,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7786198887598557,1.7786198887598557,0.02444838335065094,0.0,84.98869262270033,0.02444838335065094,1.7786198887598557,1.7786198887598557,0.02444838335065094,0.02444838335065094,84.98869262270033,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8534658067514962,1.8534658067514962,0.0,0.0,83.73133461158562,0.0,1.8534658067514962,1.8534658067514962,0.0,0.0,83.73133461158562,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.073145533438942,2.073145533438942,0.006887526689165921,0.0,81.13506439837454,0.006887526689165921,2.073145533438942,2.073145533438942,0.006887526689165921,0.006887526689165921,81.13506439837454,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9561507155047917,1.9561507155047917,0.01312852829197847,0.0,83.32020480504136,0.01312852829197847,1.9561507155047917,1.9561507155047917,0.01312852829197847,0.01312852829197847,83.32020480504136,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.807009004623996,1.807009004623996,0.006084205402774398,0.0,86.01849598442443,0.006084205402774398,1.807009004623996,1.807009004623996,0.006084205402774398,0.006084205402774398,86.01849598442443,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.048,2.048,0.0063999999999999994,0.0,84.4928,0.0063999999999999994,2.048,2.048,0.0063999999999999994,0.0063999999999999994,84.4928,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7946093483452747,1.7946093483452747,0.0,0.0,82.82497441146366,0.0,1.7946093483452747,1.7946093483452747,0.0,0.0,82.82497441146366,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.771737583606091,1.771737583606091,0.0,0.0,85.73359897538067,0.0,1.771737583606091,1.771737583606091,0.0,0.0,85.73359897538067,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.001953125,2.001953125,0.0,0.0,83.60770089285714,0.0,2.001953125,2.001953125,0.0,0.0,83.60770089285714,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913166709610925,1.913166709610925,0.006441638752898738,0.0,83.87657820149445,0.006441638752898738,1.913166709610925,1.913166709610925,0.006441638752898738,0.006441638752898738,83.87657820149445,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7971680987534793,1.7971680987534793,0.012102142079148009,0.0,82.26431078300858,0.012102142079148009,1.7971680987534793,1.7971680987534793,0.012102142079148009,0.012102142079148009,82.26431078300858,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0451165096678237,2.0451165096678237,0.006197322756569161,0.0,83.4593455627169,0.006197322756569161,2.0451165096678237,2.0451165096678237,0.006197322756569161,0.006197322756569161,83.4593455627169,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7770693116070373,1.7770693116070373,0.0,0.0,82.75475262722871,0.0,1.7770693116070373,1.7770693116070373,0.0,0.0,82.75475262722871,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0171999494119133,2.0171999494119133,0.00632351081320349,0.0,83.8624004047047,0.00632351081320349,2.0171999494119133,2.0171999494119133,0.00632351081320349,0.00632351081320349,83.8624004047047,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.087467842704888,2.087467842704888,0.014700477765527378,0.0,81.1539875045939,0.014700477765527378,2.087467842704888,2.087467842704888,0.014700477765527378,0.014700477765527378,81.1539875045939,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8463861623996154,1.8463861623996154,0.0,0.0,82.85400507927791,0.0,1.8463861623996154,1.8463861623996154,0.0,0.0,82.85400507927791,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.828358208955224,1.828358208955224,0.006218905472636815,0.0,83.40796019900498,0.006218905472636815,1.828358208955224,1.828358208955224,0.006218905472636815,0.006218905472636815,83.40796019900498,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1483280403512053,2.1483280403512053,0.0,0.0,85.69026713992154,0.0,2.1483280403512053,2.1483280403512053,0.0,0.0,85.69026713992154,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9030568264703933,1.9030568264703933,0.0,0.0,82.7465022213381,0.0,1.9030568264703933,1.9030568264703933,0.0,0.0,82.7465022213381,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.721536351165981,1.721536351165981,0.0,0.0,83.37448559670781,0.0,1.721536351165981,1.721536351165981,0.0,0.0,83.37448559670781,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73406899896926,1.73406899896926,0.006063178318074334,0.0,83.3929545867944,0.006063178318074334,1.73406899896926,1.73406899896926,0.006063178318074334,0.006063178318074334,83.3929545867944,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9173530836851942,1.9173530836851942,0.0,0.0,81.3109988232851,0.0,1.9173530836851942,1.9173530836851942,0.0,0.0,81.3109988232851,0.0
